cuenca|estacion|año|periodo|parametro|valor|val_eca1
CAPLINA|QToqu2|2011|II|Fósforo Total|0.0618|0.15
CAPLINA|QAnco1|2011|II|Fósforo Total|2.3935|0.15
CAPLINA|QArum1|2011|II|Fósforo Total|1.274|0.15
CAPLINA|QPisc1|2011|II|Fósforo Total|0.0144|0.15
CAPLINA|RCapl1|2011|II|Fósforo Total|0.142|0.15
CAPLINA|RCapl2|2011|II|Fósforo Total|0.1135|0.15
CAPLINA|RCapl3|2011|II|Fósforo Total|0.5428|0.15
CAPLINA|RCapl4|2011|II|Fósforo Total|1.4731|0.15
CAPLINA|QToqu1|2011|II|Nitratos-N|0.43|NA
CAPLINA|QToqu2|2011|II|Nitratos-N|0.74|NA
CAPLINA|QAnco1|2011|II|Nitratos-N|0.1|NA
CAPLINA|QArum1|2011|II|Nitratos-N|0.06|NA
CAPLINA|QPisc1|2011|II|Nitratos-N|0.06|NA
CAPLINA|RCapl1|2011|II|Nitratos-N|0.06|NA
CAPLINA|RCapl2|2011|II|Nitratos-N|0.26|NA
CAPLINA|RCapl3|2011|II|Nitratos-N|0.24|NA
CAPLINA|RCapl4|2011|II|Nitratos-N|0.28|NA
CAPLINA|QToqu1|2011|II|Nitrógeno Total|0.97|NA
CAPLINA|QToqu2|2011|II|Nitrógeno Total|0.85|NA
CAPLINA|QAnco1|2011|II|Nitrógeno Total|0.38|NA
CAPLINA|QArum1|2011|II|Nitrógeno Total|0.6|NA
CAPLINA|QPisc1|2011|II|Nitrógeno Total|1.54|NA
CAPLINA|RCapl1|2011|II|Nitrógeno Total|0.46|NA
CAPLINA|RCapl2|2011|II|Nitrógeno Total|0.26|NA
CAPLINA|RCapl3|2011|II|Nitrógeno Total|2|NA
CAPLINA|RCapl4|2011|II|Nitrógeno Total|0.1|NA
CAPLINA|QToqu1|2011|II|Oxígeno Disuelto|7.3|5
CAPLINA|QToqu2|2011|II|Oxígeno Disuelto|6.92|5
CAPLINA|QAnco1|2011|II|Oxígeno Disuelto|6.5|5
CAPLINA|QArum1|2011|II|Oxígeno Disuelto|3.5|5
CAPLINA|QPisc1|2011|II|Oxígeno Disuelto|5.2|5
CAPLINA|RCapl1|2011|II|Oxígeno Disuelto|8.2|5
CAPLINA|RCapl2|2011|II|Oxígeno Disuelto|7.8|5
CAPLINA|RCapl3|2011|II|Oxígeno Disuelto|6.8|5
CAPLINA|RCapl4|2011|II|Oxígeno Disuelto|6.6|5
CAPLINA|QToqu1|2011|II|pH|8.49|NA
CAPLINA|QToqu2|2011|II|pH|8.63|NA
CAPLINA|QAnco1|2011|II|pH|2.7|NA
CAPLINA|QArum1|2011|II|pH|1.84|NA
CAPLINA|QPisc1|2011|II|pH|4.2|NA
CAPLINA|RCapl1|2011|II|pH|3.11|NA
CAPLINA|RCapl2|2011|II|pH|3.51|NA
CAPLINA|RCapl3|2011|II|pH|3.49|NA
CAPLINA|RCapl4|2011|II|pH|3.43|NA
CAPLINA|QToqu1|2011|II|Sulfuros|0.002|NA
CAPLINA|QToqu2|2011|II|Sulfuros|0.002|NA
CAPLINA|QAnco1|2011|II|Sulfuros|0.002|NA
CAPLINA|QArum1|2011|II|Sulfuros|0.002|NA
CAPLINA|QPisc1|2011|II|Sulfuros|0.002|NA
CAPLINA|RCapl1|2011|II|Sulfuros|0.002|NA
CAPLINA|RCapl2|2011|II|Sulfuros|0.002|NA
CAPLINA|RCapl3|2011|II|Sulfuros|0.002|NA
CAPLINA|RCapl4|2011|II|Sulfuros|0.002|NA
CAPLINA|QToqu1|2011|II|Temperatura|16.8|NA
CAPLINA|QToqu2|2011|II|Temperatura|15.5|NA
CAPLINA|QAnco1|2011|II|Temperatura|6.9|NA
CAPLINA|QArum1|2011|II|Temperatura|41.2|NA
CAPLINA|QPisc1|2011|II|Temperatura|4|NA
CAPLINA|RCapl1|2011|II|Temperatura|12.2|NA
CAPLINA|RCapl2|2011|II|Temperatura|14.6|NA
CAPLINA|RCapl3|2011|II|Temperatura|17.7|NA
CAPLINA|RCapl4|2011|II|Temperatura|18.1|NA
CAPLINA|QToqu1|2011|II|Aluminio|0.0763|5
CAPLINA|QToqu2|2011|II|Aluminio|0.1048|5
CAPLINA|QAnco1|2011|II|Aluminio|157.2487|5
CAPLINA|QArum1|2011|II|Aluminio|148.7012|5
CAPLINA|QPisc1|2011|II|Aluminio|47.1906|5
CAPLINA|RCapl1|2011|II|Aluminio|18.3637|5
CAPLINA|RCapl2|2011|II|Aluminio|14.4963|5
CAPLINA|RCapl3|2011|II|Aluminio|37.0077|5
CAPLINA|RCapl4|2011|II|Aluminio|60.8469|5
CAPLINA|QToqu1|2011|II|Antimonio|0.0021|0.02
CAPLINA|QToqu2|2011|II|Antimonio|6e-4|0.02
CAPLINA|QAnco1|2011|II|Antimonio|0.0039|0.02
CAPLINA|QArum1|2011|II|Antimonio|2e-4|0.02
CAPLINA|QPisc1|2011|II|Antimonio|2e-4|0.02
CAPLINA|RCapl1|2011|II|Antimonio|2e-4|0.02
CAPLINA|RCapl2|2011|II|Antimonio|2e-4|0.02
CAPLINA|RCapl3|2011|II|Antimonio|0.0018|0.02
CAPLINA|RCapl4|2011|II|Antimonio|0.0059|0.02
CAPLINA|QToqu1|2011|II|Arsénico|0.0638|0.01
CAPLINA|QToqu2|2011|II|Arsénico|0.0626|0.01
CAPLINA|QAnco1|2011|II|Arsénico|0.2242|0.01
CAPLINA|QArum1|2011|II|Arsénico|1.434|0.01
CAPLINA|QPisc1|2011|II|Arsénico|0.0044|0.01
CAPLINA|RCapl1|2011|II|Arsénico|0.2394|0.01
CAPLINA|RCapl2|2011|II|Arsénico|0.1823|0.01
CAPLINA|RCapl3|2011|II|Arsénico|0.1807|0.01
CAPLINA|RCapl4|2011|II|Arsénico|0.3121|0.01
CAPLINA|QToqu1|2011|II|Bario|0.0246|1
CAPLINA|QToqu2|2011|II|Bario|0.033|1
CAPLINA|QAnco1|2011|II|Bario|1.1946|1
CAPLINA|QArum1|2011|II|Bario|0.0211|1
CAPLINA|QPisc1|2011|II|Bario|0.0087|1
CAPLINA|RCapl1|2011|II|Bario|0.0156|1
CAPLINA|RCapl2|2011|II|Bario|0.0168|1
CAPLINA|RCapl3|2011|II|Bario|0.2513|1
CAPLINA|RCapl4|2011|II|Bario|0.8076|1
CAPLINA|QToqu1|2011|II|Berilio|6e-4|0.04
CAPLINA|QToqu2|2011|II|Berilio|6e-4|0.04
CAPLINA|QAnco1|2011|II|Berilio|0.0058|0.04
CAPLINA|QArum1|2011|II|Berilio|0.0031|0.04
CAPLINA|QPisc1|2011|II|Berilio|0.0021|0.04
CAPLINA|RCapl1|2011|II|Berilio|6e-4|0.04
CAPLINA|RCapl2|2011|II|Berilio|6e-4|0.04
CAPLINA|RCapl3|2011|II|Berilio|0.0013|0.04
CAPLINA|RCapl4|2011|II|Berilio|0.0015|0.04
CAPLINA|QToqu1|2011|II|Bismuto|3e-4|NA
CAPLINA|QToqu2|2011|II|Bismuto|3e-4|NA
CAPLINA|QAnco1|2011|II|Bismuto|0.012|NA
CAPLINA|QArum1|2011|II|Bismuto|3e-4|NA
CAPLINA|QPisc1|2011|II|Bismuto|3e-4|NA
CAPLINA|RCapl1|2011|II|Bismuto|3e-4|NA
CAPLINA|RCapl2|2011|II|Bismuto|3e-4|NA
CAPLINA|RCapl3|2011|II|Bismuto|0.0031|NA
CAPLINA|RCapl4|2011|II|Bismuto|0.0168|NA
CAPLINA|QToqu1|2011|II|Boro|1.463|2.4
CAPLINA|QToqu2|2011|II|Boro|1.3944|2.4
CAPLINA|QAnco1|2011|II|Boro|0.2542|2.4
CAPLINA|QArum1|2011|II|Boro|8.2437|2.4
CAPLINA|QPisc1|2011|II|Boro|0.0841|2.4
CAPLINA|RCapl1|2011|II|Boro|2.604|2.4
CAPLINA|RCapl2|2011|II|Boro|2.5298|2.4
CAPLINA|RCapl3|2011|II|Boro|1.9411|2.4
CAPLINA|RCapl4|2011|II|Boro|2.1691|2.4
CAPLINA|QToqu1|2011|II|Cadmio|2e-4|0.005
CAPLINA|QToqu2|2011|II|Cadmio|2e-4|0.005
CAPLINA|QAnco1|2011|II|Cadmio|0.0017|0.005
CAPLINA|QArum1|2011|II|Cadmio|0.0302|0.005
CAPLINA|QPisc1|2011|II|Cadmio|3e-4|0.005
CAPLINA|RCapl1|2011|II|Cadmio|0.0032|0.005
CAPLINA|RCapl2|2011|II|Cadmio|0.0027|0.005
CAPLINA|RCapl3|2011|II|Cadmio|0.0019|0.005
CAPLINA|RCapl4|2011|II|Cadmio|0.0022|0.005
CAPLINA|QToqu1|2011|II|Calcio|130.6946|NA
CAPLINA|QToqu2|2011|II|Calcio|196.7481|NA
CAPLINA|QAnco1|2011|II|Calcio|475.4051|NA
CAPLINA|QArum1|2011|II|Calcio|142.6296|NA
CAPLINA|QPisc1|2011|II|Calcio|241.3169|NA
CAPLINA|RCapl1|2011|II|Calcio|78.2648|NA
CAPLINA|RCapl2|2011|II|Calcio|98.5151|NA
CAPLINA|RCapl3|2011|II|Calcio|185.4935|NA
CAPLINA|RCapl4|2011|II|Calcio|185.0308|NA
CAPLINA|QToqu1|2011|II|Cerio|3e-4|NA
CAPLINA|QToqu2|2011|II|Cerio|5e-4|NA
CAPLINA|QAnco1|2011|II|Cerio|0.1155|NA
CAPLINA|QArum1|2011|II|Cerio|0.0466|NA
CAPLINA|QPisc1|2011|II|Cerio|0.01|NA
CAPLINA|RCapl1|2011|II|Cerio|0.0072|NA
CAPLINA|RCapl2|2011|II|Cerio|0.0066|NA
CAPLINA|RCapl3|2011|II|Cerio|0.025|NA
CAPLINA|RCapl4|2011|II|Cerio|0.0582|NA
CAPLINA|QToqu1|2011|II|Cobalto|5e-4|NA
CAPLINA|QToqu2|2011|II|Cobalto|6e-4|NA
CAPLINA|QAnco1|2011|II|Cobalto|0.1225|NA
CAPLINA|QArum1|2011|II|Cobalto|0.0034|NA
CAPLINA|QPisc1|2011|II|Cobalto|0.0199|NA
CAPLINA|RCapl1|2011|II|Cobalto|0.0025|NA
CAPLINA|RCapl2|2011|II|Cobalto|0.0021|NA
CAPLINA|RCapl3|2011|II|Cobalto|0.0229|NA
CAPLINA|RCapl4|2011|II|Cobalto|0.0169|NA
CAPLINA|QToqu1|2011|II|Cobre|0.0036|2
CAPLINA|QToqu2|2011|II|Cobre|0.0034|2
CAPLINA|QAnco1|2011|II|Cobre|0.1277|2
CAPLINA|QArum1|2011|II|Cobre|9e-4|2
CAPLINA|QPisc1|2011|II|Cobre|0.0058|2
CAPLINA|RCapl1|2011|II|Cobre|0.0061|2
CAPLINA|RCapl2|2011|II|Cobre|0.0059|2
CAPLINA|RCapl3|2011|II|Cobre|0.0312|2
CAPLINA|RCapl4|2011|II|Cobre|0.085|2
CAPLINA|QToqu1|2011|II|Cromo Total|8e-4|0.05
CAPLINA|QToqu2|2011|II|Cromo Total|0.0021|0.05
CAPLINA|QAnco1|2011|II|Cromo Total|0.0686|0.05
CAPLINA|QArum1|2011|II|Cromo Total|0.0151|0.05
CAPLINA|QPisc1|2011|II|Cromo Total|9e-4|0.05
CAPLINA|RCapl1|2011|II|Cromo Total|0.0014|0.05
CAPLINA|RCapl2|2011|II|Cromo Total|0.0012|0.05
CAPLINA|RCapl3|2011|II|Cromo Total|0.0159|0.05
CAPLINA|RCapl4|2011|II|Cromo Total|0.0396|0.05
CAPLINA|QToqu1|2011|II|Estaño|4e-4|NA
CAPLINA|QToqu2|2011|II|Estaño|4e-4|NA
CAPLINA|QAnco1|2011|II|Estaño|0.0017|NA
CAPLINA|QArum1|2011|II|Estaño|4e-4|NA
CAPLINA|QPisc1|2011|II|Estaño|4e-4|NA
CAPLINA|RCapl1|2011|II|Estaño|4e-4|NA
CAPLINA|RCapl2|2011|II|Estaño|4e-4|NA
CAPLINA|RCapl3|2011|II|Estaño|9e-4|NA
CAPLINA|RCapl4|2011|II|Estaño|0.0024|NA
CAPLINA|QToqu1|2011|II|Estroncio|0.9701|NA
CAPLINA|QToqu2|2011|II|Estroncio|1.4285|NA
CAPLINA|QAnco1|2011|II|Estroncio|1.9136|NA
CAPLINA|QArum1|2011|II|Estroncio|0.437|NA
CAPLINA|QPisc1|2011|II|Estroncio|0.5318|NA
CAPLINA|RCapl1|2011|II|Estroncio|0.466|NA
CAPLINA|RCapl2|2011|II|Estroncio|0.5289|NA
CAPLINA|RCapl3|2011|II|Estroncio|0.9879|NA
CAPLINA|RCapl4|2011|II|Estroncio|1.2173|NA
CAPLINA|QToqu1|2011|II|Hierro|0.2292|1
CAPLINA|QToqu2|2011|II|Hierro|0.2562|1
CAPLINA|QAnco1|2011|II|Hierro|324.3677|1
CAPLINA|QArum1|2011|II|Hierro|64.7732|1
CAPLINA|QPisc1|2011|II|Hierro|12.1033|1
CAPLINA|RCapl1|2011|II|Hierro|7.0194|1
CAPLINA|RCapl2|2011|II|Hierro|5.2541|1
CAPLINA|RCapl3|2011|II|Hierro|49.6974|1
CAPLINA|RCapl4|2011|II|Hierro|124.6733|1
CAPLINA|QToqu1|2011|II|Litio|0.0482|NA
CAPLINA|QToqu2|2011|II|Litio|0.0444|NA
CAPLINA|QAnco1|2011|II|Litio|0.0621|NA
CAPLINA|QArum1|2011|II|Litio|0.4538|NA
CAPLINA|QPisc1|2011|II|Litio|0.0141|NA
CAPLINA|RCapl1|2011|II|Litio|0.1984|NA
CAPLINA|RCapl2|2011|II|Litio|0.1975|NA
CAPLINA|RCapl3|2011|II|Litio|0.1506|NA
CAPLINA|RCapl4|2011|II|Litio|0.1742|NA
CAPLINA|QToqu1|2011|II|Magnesio|31.2358|NA
CAPLINA|QToqu2|2011|II|Magnesio|45.8467|NA
CAPLINA|QAnco1|2011|II|Magnesio|71.2314|NA
CAPLINA|QArum1|2011|II|Magnesio|74.2976|NA
CAPLINA|QPisc1|2011|II|Magnesio|30.6503|NA
CAPLINA|RCapl1|2011|II|Magnesio|20.9853|NA
CAPLINA|RCapl2|2011|II|Magnesio|24.9825|NA
CAPLINA|RCapl3|2011|II|Magnesio|33.2948|NA
CAPLINA|RCapl4|2011|II|Magnesio|32.8047|NA
CAPLINA|QToqu1|2011|II|Manganeso|0.047|0.4
CAPLINA|QToqu2|2011|II|Manganeso|0.0497|0.4
CAPLINA|QAnco1|2011|II|Manganeso|4.3246|0.4
CAPLINA|QArum1|2011|II|Manganeso|7.2623|0.4
CAPLINA|QPisc1|2011|II|Manganeso|1.1823|0.4
CAPLINA|RCapl1|2011|II|Manganeso|0.8302|0.4
CAPLINA|RCapl2|2011|II|Manganeso|0.7307|0.4
CAPLINA|RCapl3|2011|II|Manganeso|0.9044|0.4
CAPLINA|RCapl4|2011|II|Manganeso|0.7235|0.4
CAPLINA|QToqu1|2011|II|Mercurio|1e-4|0.002
CAPLINA|QToqu2|2011|II|Mercurio|1e-4|0.002
CAPLINA|QAnco1|2011|II|Mercurio|0.0022|0.002
CAPLINA|QArum1|2011|II|Mercurio|1e-4|0.002
CAPLINA|QPisc1|2011|II|Mercurio|1e-4|0.002
CAPLINA|RCapl1|2011|II|Mercurio|1e-4|0.002
CAPLINA|RCapl2|2011|II|Mercurio|1e-4|0.002
CAPLINA|RCapl3|2011|II|Mercurio|0.0012|0.002
CAPLINA|RCapl4|2011|II|Mercurio|0.0027|0.002
CAPLINA|QToqu1|2011|II|Molibdeno|0.008|NA
CAPLINA|QToqu2|2011|II|Molibdeno|0.0152|NA
CAPLINA|QAnco1|2011|II|Molibdeno|0.0439|NA
CAPLINA|QArum1|2011|II|Molibdeno|2e-4|NA
CAPLINA|QPisc1|2011|II|Molibdeno|2e-4|NA
CAPLINA|RCapl1|2011|II|Molibdeno|0.0016|NA
CAPLINA|RCapl2|2011|II|Molibdeno|0.0042|NA
CAPLINA|RCapl3|2011|II|Molibdeno|0.0127|NA
CAPLINA|RCapl4|2011|II|Molibdeno|0.0544|NA
CAPLINA|QToqu1|2011|II|Niquel|4e-4|NA
CAPLINA|QToqu2|2011|II|Niquel|4e-4|NA
CAPLINA|QAnco1|2011|II|Niquel|0.1867|NA
CAPLINA|QArum1|2011|II|Niquel|0.0024|NA
CAPLINA|QPisc1|2011|II|Niquel|0.0242|NA
CAPLINA|RCapl1|2011|II|Niquel|0.0019|NA
CAPLINA|RCapl2|2011|II|Niquel|0.0018|NA
CAPLINA|RCapl3|2011|II|Niquel|0.0344|NA
CAPLINA|RCapl4|2011|II|Niquel|0.0254|NA
CAPLINA|QToqu1|2011|II|Plata|2e-4|NA
CAPLINA|QToqu2|2011|II|Plata|2e-4|NA
CAPLINA|QAnco1|2011|II|Plata|4e-4|NA
CAPLINA|QArum1|2011|II|Plata|2e-4|NA
CAPLINA|QPisc1|2011|II|Plata|2e-4|NA
CAPLINA|RCapl1|2011|II|Plata|2e-4|NA
CAPLINA|RCapl2|2011|II|Plata|2e-4|NA
CAPLINA|RCapl3|2011|II|Plata|2e-4|NA
CAPLINA|RCapl4|2011|II|Plata|4e-4|NA
CAPLINA|QToqu1|2011|II|Plomo|2e-4|0.05
CAPLINA|QToqu2|2011|II|Plomo|4e-4|0.05
CAPLINA|QAnco1|2011|II|Plomo|0.1123|0.05
CAPLINA|QArum1|2011|II|Plomo|0.2205|0.05
CAPLINA|QPisc1|2011|II|Plomo|2e-4|0.05
CAPLINA|RCapl1|2011|II|Plomo|0.025|0.05
CAPLINA|RCapl2|2011|II|Plomo|0.0208|0.05
CAPLINA|RCapl3|2011|II|Plomo|0.0443|0.05
CAPLINA|RCapl4|2011|II|Plomo|0.1667|0.05
CAPLINA|QToqu1|2011|II|Potasio|7.0795|NA
CAPLINA|QToqu2|2011|II|Potasio|10.4277|NA
CAPLINA|QAnco1|2011|II|Potasio|23.0087|NA
CAPLINA|QArum1|2011|II|Potasio|57.1075|NA
CAPLINA|QPisc1|2011|II|Potasio|6.2582|NA
CAPLINA|RCapl1|2011|II|Potasio|15.4129|NA
CAPLINA|RCapl2|2011|II|Potasio|15.204|NA
CAPLINA|RCapl3|2011|II|Potasio|16.7417|NA
CAPLINA|RCapl4|2011|II|Potasio|28.9075|NA
CAPLINA|QToqu1|2011|II|Selenio|2e-4|0.04
CAPLINA|QToqu2|2011|II|Selenio|2e-4|0.04
CAPLINA|QAnco1|2011|II|Selenio|0.0027|0.04
CAPLINA|QArum1|2011|II|Selenio|0.0017|0.04
CAPLINA|QPisc1|2011|II|Selenio|2e-4|0.04
CAPLINA|RCapl1|2011|II|Selenio|2e-4|0.04
CAPLINA|RCapl2|2011|II|Selenio|2e-4|0.04
CAPLINA|RCapl3|2011|II|Selenio|2e-4|0.04
CAPLINA|RCapl4|2011|II|Selenio|0.0136|0.04
CAPLINA|QToqu1|2011|II|Silicio|19.4169|NA
CAPLINA|QToqu2|2011|II|Silicio|16.6141|NA
CAPLINA|QAnco1|2011|II|Silicio|85.4417|NA
CAPLINA|QArum1|2011|II|Silicio|78.9572|NA
CAPLINA|QPisc1|2011|II|Silicio|49.1146|NA
CAPLINA|RCapl1|2011|II|Silicio|38.9324|NA
CAPLINA|RCapl2|2011|II|Silicio|36.3945|NA
CAPLINA|RCapl3|2011|II|Silicio|51.095|NA
CAPLINA|RCapl4|2011|II|Silicio|89.3695|NA
CAPLINA|QToqu1|2011|II|Sodio|71.033|NA
CAPLINA|QToqu2|2011|II|Sodio|87.3887|NA
CAPLINA|QAnco1|2011|II|Sodio|35.8909|NA
CAPLINA|QArum1|2011|II|Sodio|296.724|NA
CAPLINA|QPisc1|2011|II|Sodio|30.3553|NA
CAPLINA|RCapl1|2011|II|Sodio|89.5181|NA
CAPLINA|RCapl2|2011|II|Sodio|91.1666|NA
CAPLINA|RCapl3|2011|II|Sodio|81.0059|NA
CAPLINA|RCapl4|2011|II|Sodio|84.5243|NA
CAPLINA|QToqu1|2011|II|Talio|3e-4|NA
CAPLINA|QToqu2|2011|II|Talio|3e-4|NA
CAPLINA|QAnco1|2011|II|Talio|0.0053|NA
CAPLINA|QArum1|2011|II|Talio|0.0205|NA
CAPLINA|QPisc1|2011|II|Talio|3e-4|NA
CAPLINA|RCapl1|2011|II|Talio|0.0019|NA
CAPLINA|RCapl2|2011|II|Talio|0.0018|NA
CAPLINA|RCapl3|2011|II|Talio|0.0022|NA
CAPLINA|RCapl4|2011|II|Talio|0.0072|NA
CAPLINA|QToqu1|2011|II|Titanio|0.0077|NA
CAPLINA|QToqu2|2011|II|Titanio|0.011|NA
CAPLINA|QAnco1|2011|II|Titanio|0.7057|NA
CAPLINA|QArum1|2011|II|Titanio|0.0298|NA
CAPLINA|QPisc1|2011|II|Titanio|0.0083|NA
CAPLINA|RCapl1|2011|II|Titanio|0.0102|NA
CAPLINA|RCapl2|2011|II|Titanio|0.0105|NA
CAPLINA|RCapl3|2011|II|Titanio|0.4222|NA
CAPLINA|RCapl4|2011|II|Titanio|0.7935|NA
CAPLINA|QToqu1|2011|II|Torio|0.001|NA
CAPLINA|QToqu2|2011|II|Torio|0.001|NA
CAPLINA|QAnco1|2011|II|Torio|0.0243|NA
CAPLINA|QArum1|2011|II|Torio|0.0077|NA
CAPLINA|QPisc1|2011|II|Torio|0.001|NA
CAPLINA|RCapl1|2011|II|Torio|0.001|NA
CAPLINA|RCapl2|2011|II|Torio|0.001|NA
CAPLINA|RCapl3|2011|II|Torio|0.0038|NA
CAPLINA|RCapl4|2011|II|Torio|0.0089|NA
CAPLINA|QToqu1|2011|II|Uranio|0.0017|0.02
CAPLINA|QToqu2|2011|II|Uranio|0.0137|0.02
CAPLINA|QAnco1|2011|II|Uranio|0.003|0.02
CAPLINA|QArum1|2011|II|Uranio|0.0037|0.02
CAPLINA|QPisc1|2011|II|Uranio|3e-4|0.02
CAPLINA|RCapl1|2011|II|Uranio|6e-4|0.02
CAPLINA|RCapl2|2011|II|Uranio|0.0016|0.02
CAPLINA|RCapl3|2011|II|Uranio|0.0029|0.02
CAPLINA|RCapl4|2011|II|Uranio|0.0033|0.02
CAPLINA|QToqu1|2011|II|Vanadio|3e-4|NA
CAPLINA|QToqu2|2011|II|Vanadio|3e-4|NA
CAPLINA|QAnco1|2011|II|Vanadio|0.2011|NA
CAPLINA|QArum1|2011|II|Vanadio|0.1626|NA
CAPLINA|QPisc1|2011|II|Vanadio|7e-4|NA
CAPLINA|RCapl1|2011|II|Vanadio|0.0179|NA
CAPLINA|RCapl2|2011|II|Vanadio|0.0128|NA
CAPLINA|RCapl3|2011|II|Vanadio|0.0454|NA
CAPLINA|RCapl4|2011|II|Vanadio|0.1193|NA
CAPLINA|QToqu1|2011|II|Zinc|0.0019|5
CAPLINA|QToqu2|2011|II|Zinc|0.0015|5
CAPLINA|QAnco1|2011|II|Zinc|0.5921|5
CAPLINA|QArum1|2011|II|Zinc|2.6604|5
CAPLINA|QPisc1|2011|II|Zinc|0.1621|5
CAPLINA|RCapl1|2011|II|Zinc|0.3346|5
CAPLINA|RCapl2|2011|II|Zinc|0.2986|5
CAPLINA|RCapl3|2011|II|Zinc|0.2696|5
CAPLINA|RCapl4|2011|II|Zinc|0.2888|5
CAPLINA|QToqu1|2011|II|Coliformes Termotolerantes|20|2000
CAPLINA|QToqu2|2011|II|Coliformes Termotolerantes|7.8|2000
CAPLINA|QAnco1|2011|II|Coliformes Termotolerantes|1.8|2000
CAPLINA|QArum1|2011|II|Coliformes Termotolerantes|1.8|2000
CAPLINA|QPisc1|2011|II|Coliformes Termotolerantes|1.8|2000
CAPLINA|RCapl1|2011|II|Coliformes Termotolerantes|1.8|2000
CAPLINA|RCapl2|2011|II|Coliformes Termotolerantes|1.8|2000
CAPLINA|RCapl3|2011|II|Coliformes Termotolerantes|1.8|2000
CAPLINA|RCapl4|2011|II|Coliformes Termotolerantes|1.8|2000
CAPLINA|QToqu1|2011|II|Coliformes Totales|140|NA
CAPLINA|QToqu2|2011|II|Coliformes Totales|70|NA
CAPLINA|QAnco1|2011|II|Coliformes Totales|68|NA
CAPLINA|QArum1|2011|II|Coliformes Totales|49|NA
CAPLINA|QPisc1|2011|II|Coliformes Totales|1.8|NA
CAPLINA|RCapl1|2011|II|Coliformes Totales|1.8|NA
CAPLINA|RCapl2|2011|II|Coliformes Totales|1.8|NA
CAPLINA|RCapl3|2011|II|Coliformes Totales|1.8|NA
CAPLINA|RCapl4|2011|II|Coliformes Totales|1.8|NA
CAPLINA|QToqu1|2011|III|Aceites y Grasas|0.73|1.7
CAPLINA|QToqu2|2011|III|Aceites y Grasas|0.2|1.7
CAPLINA|QAnco1|2011|III|Aceites y Grasas|4.78|1.7
CAPLINA|QArum1|2011|III|Aceites y Grasas|0.01|1.7
CAPLINA|QPisc1|2011|III|Aceites y Grasas|0.09|1.7
CAPLINA|RCapl1|2011|III|Aceites y Grasas|0.2|1.7
CAPLINA|RCapl2|2011|III|Aceites y Grasas|0.2|1.7
CAPLINA|RCapl3|2011|III|Aceites y Grasas|0.2|1.7
CAPLINA|RCapl4|2011|III|Aceites y Grasas|0.39|1.7
CAPLINA|QToqu1|2011|III|Amoniaco-N|0.01|1.5
CAPLINA|QToqu2|2011|III|Amoniaco-N|0.01|1.5
CAPLINA|QAnco1|2011|III|Amoniaco-N|0.02|1.5
CAPLINA|QArum1|2011|III|Amoniaco-N|0.15|1.5
CAPLINA|QPisc1|2011|III|Amoniaco-N|0.05|1.5
CAPLINA|RCapl1|2011|III|Amoniaco-N|0.02|1.5
CAPLINA|RCapl2|2011|III|Amoniaco-N|0.02|1.5
CAPLINA|RCapl3|2011|III|Amoniaco-N|0.06|1.5
CAPLINA|RCapl4|2011|III|Amoniaco-N|0.01|1.5
CAPLINA|QToqu1|2011|III|Cianuro WAD|0.002|NA
CAPLINA|QToqu2|2011|III|Cianuro WAD|0.002|NA
CAPLINA|QAnco1|2011|III|Cianuro WAD|0.002|NA
CAPLINA|QArum1|2011|III|Cianuro WAD|0.002|NA
CAPLINA|QPisc1|2011|III|Cianuro WAD|0.002|NA
CAPLINA|RCapl1|2011|III|Cianuro WAD|0.002|NA
CAPLINA|RCapl2|2011|III|Cianuro WAD|0.002|NA
CAPLINA|RCapl3|2011|III|Cianuro WAD|0.002|NA
CAPLINA|RCapl4|2011|III|Cianuro WAD|0.002|NA
CAPLINA|QToqu1|2011|III|Conductividad|967|1600
CAPLINA|QToqu2|2011|III|Conductividad|1472|1600
CAPLINA|QAnco1|2011|III|Conductividad|2930|1600
CAPLINA|QArum1|2011|III|Conductividad|6580|1600
CAPLINA|QPisc1|2011|III|Conductividad|1790|1600
CAPLINA|RCapl1|2011|III|Conductividad|1366|1600
CAPLINA|RCapl2|2011|III|Conductividad|1311|1600
CAPLINA|RCapl3|2011|III|Conductividad|1467|1600
CAPLINA|RCapl4|2011|III|Conductividad|1464|1600
CAPLINA|QToqu1|2011|III|Demanda Bioquímica de Oxígeno (DBO5)|2|5
CAPLINA|QToqu2|2011|III|Demanda Bioquímica de Oxígeno (DBO5)|2|5
CAPLINA|QAnco1|2011|III|Demanda Bioquímica de Oxígeno (DBO5)|3.9|5
CAPLINA|QArum1|2011|III|Demanda Bioquímica de Oxígeno (DBO5)|2|5
CAPLINA|QPisc1|2011|III|Demanda Bioquímica de Oxígeno (DBO5)|2|5
CAPLINA|RCapl1|2011|III|Demanda Bioquímica de Oxígeno (DBO5)|2|5
CAPLINA|RCapl2|2011|III|Demanda Bioquímica de Oxígeno (DBO5)|2|5
CAPLINA|RCapl3|2011|III|Demanda Bioquímica de Oxígeno (DBO5)|2|5
CAPLINA|RCapl4|2011|III|Demanda Bioquímica de Oxígeno (DBO5)|2|5
CAPLINA|QToqu1|2011|III|Demanda Química de Oxígeno (DQO)|2.3|20
CAPLINA|QToqu2|2011|III|Demanda Química de Oxígeno (DQO)|3.5|20
